State,Year,Quarter,District,Registered_users,App_opens,Latitude,Longitude,Region
Bihar,2018,4,Siwan,129337,0,26.166667,84.5,Eastern Region
Bihar,2018,4,Muzaffarpur,260789,0,26.1667052,85.4166314,Eastern Region
Bihar,2018,4,Patna,826399,0,25.46737665,85.19581528126407,Eastern Region
Bihar,2018,4,Jehanabad,46948,0,25.46737665,85.19581528126407,Eastern Region
Bihar,2018,4,Rohtas,145673,0,24.93928775,84.01945448852067,Eastern Region
Bihar,2018,4,Begusarai,130175,0,25.5,86.25,Eastern Region
Bihar,2018,4,Supaul,70883,0,25.5,86.25,Eastern Region
Bihar,2018,4,Sitamarhi,109162,0,26.666667,85.5,Eastern Region
Bihar,2018,4,Saran,161486,0,25.6085763,85.1993479,Eastern Region
Bihar,2018,4,Arwal,26433,0,25.2320301,84.6775384,Eastern Region
Bihar,2018,4,Vaishali,156657,0,25.696274,85.2228359,Eastern Region
Bihar,2018,4,Pashchim Champaran,161063,0,27.0,84.5,Eastern Region
Bihar,2018,4,Gopalganj,101282,0,26.5,84.333333,Eastern Region
Bihar,2018,4,Lakhisarai,41729,0,25.2830169,86.0190997,Eastern Region
Bihar,2018,4,Aurangabad,101513,0,24.80340125,84.41113582469077,Eastern Region
Bihar,2018,4,Kaimur Bhabua,54117,0,24.75750955,83.72099680873878,Eastern Region
Bihar,2018,4,Araria,78248,0,26.3415664,87.9374027,Eastern Region
Bihar,2018,4,Munger,71593,0,25.3795105,86.4626467597708,Eastern Region
Bihar,2018,4,Katihar,103140,0,25.54325126556669,87.56777308657826,Eastern Region
Bihar,2018,4,Khagaria,58456,0,25.50877,86.4756484,Eastern Region
Bihar,2018,4,Saharsa,72745,0,25.8875611,86.5901104,Eastern Region
Bihar,2018,4,Bhagalpur,164162,0,25.0,86.916667,Eastern Region
Bihar,2018,4,Madhubani,158691,0,25.0,86.916667,Eastern Region
Bihar,2018,4,Kishanganj,44517,0,26.29863795,87.95314810923409,Eastern Region
Bihar,2018,4,Gaya,203926,0,25.6058077,85.088915,Eastern Region
Bihar,2018,4,Samastipur,169774,0,25.75,85.916667,Eastern Region
Bihar,2018,4,Banka,50385,0,24.8926007,86.9140729,Eastern Region
Bihar,2018,4,Purbi Champaran,206934,0,24.8926007,86.9140729,Eastern Region
Bihar,2018,4,Sheohar,17899,0,24.8926007,86.9140729,Eastern Region
Bihar,2018,4,Bhojpur,119262,0,25.25,84.25,Eastern Region
Bihar,2019,1,Madhepura,75876,0,26.7586112,94.20640848109768,Eastern Region
Bihar,2019,1,Purnia,141631,0,25.774436,87.410032125,Eastern Region
Bihar,2019,1,Nalanda,189924,0,25.4374355,85.2919909,Eastern Region
Bihar,2019,1,Buxar,81116,0,25.4374355,85.2919909,Eastern Region
Bihar,2019,1,Darbhanga,202521,0,25.4374355,85.2919909,Eastern Region
Bihar,2019,1,Nawada,94644,0,24.7270817,84.5693914,Eastern Region
Bihar,2019,1,Jamui,70521,0,24.7270817,84.5693914,Eastern Region
Bihar,2019,1,Sheikhpura,29154,0,24.7270817,84.5693914,Eastern Region
Bihar,2019,1,Siwan,160063,0,26.166667,84.5,Eastern Region
Bihar,2019,1,Muzaffarpur,309416,0,26.1667052,85.4166314,Eastern Region
Bihar,2019,1,Patna,964432,0,25.46737665,85.19581528126407,Eastern Region
Bihar,2019,1,Jehanabad,56497,0,25.46737665,85.19581528126407,Eastern Region
Bihar,2019,1,Rohtas,174877,0,24.93928775,84.01945448852067,Eastern Region
Bihar,2019,1,Begusarai,155497,0,25.5,86.25,Eastern Region
Bihar,2019,1,Supaul,86568,0,25.5,86.25,Eastern Region
Bihar,2019,1,Sitamarhi,132501,0,26.666667,85.5,Eastern Region
Bihar,2019,1,Saran,197928,0,25.6085763,85.1993479,Eastern Region
Bihar,2019,1,Arwal,32098,0,25.2320301,84.6775384,Eastern Region
Bihar,2019,1,Vaishali,189344,0,25.696274,85.2228359,Eastern Region
Bihar,2019,1,Pashchim Champaran,197074,0,27.0,84.5,Eastern Region
Bihar,2019,1,Gopalganj,125180,0,26.5,84.333333,Eastern Region
Bihar,2019,1,Lakhisarai,50294,0,25.2830169,86.0190997,Eastern Region
Bihar,2019,1,Aurangabad,123845,0,24.80340125,84.41113582469077,Eastern Region
Bihar,2019,1,Kaimur Bhabua,66307,0,24.75750955,83.72099680873878,Eastern Region
Bihar,2019,1,Araria,95297,0,26.3415664,87.9374027,Eastern Region
Bihar,2019,1,Munger,84548,0,25.3795105,86.4626467597708,Eastern Region
Bihar,2019,1,Katihar,124680,0,25.54325126556669,87.56777308657826,Eastern Region
Bihar,2019,1,Khagaria,70139,0,25.50877,86.4756484,Eastern Region
Bihar,2019,1,Saharsa,88171,0,25.8875611,86.5901104,Eastern Region
Bihar,2019,1,Bhagalpur,195057,0,25.0,86.916667,Eastern Region
Bihar,2019,1,Madhubani,195036,0,25.0,86.916667,Eastern Region
Bihar,2019,1,Kishanganj,54620,0,26.29863795,87.95314810923409,Eastern Region
Bihar,2019,1,Gaya,245773,0,25.6058077,85.088915,Eastern Region
Bihar,2019,1,Samastipur,204544,0,25.75,85.916667,Eastern Region
Bihar,2019,1,Banka,62041,0,24.8926007,86.9140729,Eastern Region
Bihar,2019,1,Purbi Champaran,252394,0,24.8926007,86.9140729,Eastern Region
Bihar,2019,1,Sheohar,21941,0,24.8926007,86.9140729,Eastern Region
Bihar,2019,1,Bhojpur,143568,0,25.25,84.25,Eastern Region
Bihar,2019,2,Madhepura,88609,530739,26.7586112,94.20640848109768,Eastern Region
Bihar,2019,2,Purnia,163932,892348,25.774436,87.410032125,Eastern Region
Bihar,2019,2,Nalanda,213733,1212543,25.4374355,85.2919909,Eastern Region
Bihar,2019,2,Buxar,93771,493509,25.4374355,85.2919909,Eastern Region
Bihar,2019,2,Darbhanga,232722,1420641,25.4374355,85.2919909,Eastern Region
Bihar,2019,2,Nawada,109523,581833,24.7270817,84.5693914,Eastern Region
Bihar,2019,2,Jamui,82317,441606,24.7270817,84.5693914,Eastern Region
Bihar,2019,2,Sheikhpura,33395,152708,24.7270817,84.5693914,Eastern Region
Bihar,2019,2,Siwan,187956,1155335,26.166667,84.5,Eastern Region
Bihar,2019,2,Muzaffarpur,353459,2236848,26.1667052,85.4166314,Eastern Region
Bihar,2019,2,Patna,1076012,7177148,25.46737665,85.19581528126407,Eastern Region
Bihar,2019,2,Jehanabad,65200,393786,25.46737665,85.19581528126407,Eastern Region
Bihar,2019,2,Rohtas,199401,1187844,24.93928775,84.01945448852067,Eastern Region
Bihar,2019,2,Begusarai,177158,862354,25.5,86.25,Eastern Region
Bihar,2019,2,Supaul,100872,561171,25.5,86.25,Eastern Region
Bihar,2019,2,Sitamarhi,153456,899841,26.666667,85.5,Eastern Region
Bihar,2019,2,Saran,230068,1466538,25.6085763,85.1993479,Eastern Region
Bihar,2019,2,Arwal,36841,225510,25.2320301,84.6775384,Eastern Region
Bihar,2019,2,Vaishali,218205,1414165,25.696274,85.2228359,Eastern Region
Bihar,2019,2,Pashchim Champaran,227901,1471945,27.0,84.5,Eastern Region
Bihar,2019,2,Gopalganj,147102,868936,26.5,84.333333,Eastern Region
Bihar,2019,2,Lakhisarai,57386,292347,25.2830169,86.0190997,Eastern Region
Bihar,2019,2,Aurangabad,143325,880786,24.80340125,84.41113582469077,Eastern Region
Bihar,2019,2,Kaimur Bhabua,76908,450417,24.75750955,83.72099680873878,Eastern Region
Bihar,2019,2,Araria,110811,590730,26.3415664,87.9374027,Eastern Region
Bihar,2019,2,Munger,96444,475070,25.3795105,86.4626467597708,Eastern Region
Bihar,2019,2,Katihar,145150,921533,25.54325126556669,87.56777308657826,Eastern Region
Bihar,2019,2,Khagaria,80553,456066,25.50877,86.4756484,Eastern Region
Bihar,2019,2,Saharsa,102025,640510,25.8875611,86.5901104,Eastern Region
Bihar,2019,2,Bhagalpur,223725,1182355,25.0,86.916667,Eastern Region
Bihar,2019,2,Madhubani,226202,1405773,25.0,86.916667,Eastern Region
Bihar,2019,2,Kishanganj,64416,355348,26.29863795,87.95314810923409,Eastern Region
Bihar,2019,2,Gaya,281107,1670802,25.6058077,85.088915,Eastern Region
Bihar,2019,2,Samastipur,234046,1381196,25.75,85.916667,Eastern Region
Bihar,2019,2,Banka,72748,328378,24.8926007,86.9140729,Eastern Region
Bihar,2019,2,Purbi Champaran,292711,1903455,24.8926007,86.9140729,Eastern Region
Bihar,2019,2,Sheohar,25323,142182,24.8926007,86.9140729,Eastern Region
Bihar,2019,2,Bhojpur,165246,882726,25.25,84.25,Eastern Region
Bihar,2019,3,Madhepura,99576,1649447,26.7586112,94.20640848109768,Eastern Region
Bihar,2019,3,Purnia,186139,3003347,25.774436,87.410032125,Eastern Region
Bihar,2019,3,Nalanda,235028,3869133,25.4374355,85.2919909,Eastern Region
Bihar,2019,3,Buxar,104713,1381138,25.4374355,85.2919909,Eastern Region
Bihar,2019,3,Darbhanga,262421,4450914,25.4374355,85.2919909,Eastern Region
Bihar,2019,3,Nawada,123544,1773161,24.7270817,84.5693914,Eastern Region
Bihar,2019,3,Jamui,92936,1426569,24.7270817,84.5693914,Eastern Region
Bihar,2019,3,Sheikhpura,36997,457606,24.7270817,84.5693914,Eastern Region
Bihar,2019,3,Siwan,214406,3266902,26.166667,84.5,Eastern Region
Bihar,2019,3,Muzaffarpur,396343,7217205,26.1667052,85.4166314,Eastern Region
Bihar,2019,3,Patna,1180262,25097249,25.46737665,85.19581528126407,Eastern Region
Bihar,2019,3,Jehanabad,72795,1204601,25.46737665,85.19581528126407,Eastern Region
Bihar,2019,3,Rohtas,220566,3486542,24.93928775,84.01945448852067,Eastern Region
Bihar,2019,3,Begusarai,198672,2675356,25.5,86.25,Eastern Region
Bihar,2019,3,Supaul,113711,1835527,25.5,86.25,Eastern Region
Bihar,2019,3,Sitamarhi,174814,2904366,26.666667,85.5,Eastern Region
Bihar,2019,3,Saran,260966,4250077,25.6085763,85.1993479,Eastern Region
Bihar,2019,3,Arwal,40722,686243,25.2320301,84.6775384,Eastern Region
Bihar,2019,3,Vaishali,246527,4465824,25.696274,85.2228359,Eastern Region
Bihar,2019,3,Pashchim Champaran,256491,4618198,27.0,84.5,Eastern Region
Bihar,2019,3,Gopalganj,167773,2572232,26.5,84.333333,Eastern Region
Bihar,2019,3,Lakhisarai,64084,932887,25.2830169,86.0190997,Eastern Region
Bihar,2019,3,Aurangabad,159363,2679481,24.80340125,84.41113582469077,Eastern Region
Bihar,2019,3,Kaimur Bhabua,85406,1268624,24.75750955,83.72099680873878,Eastern Region
Bihar,2019,3,Araria,126320,1952983,26.3415664,87.9374027,Eastern Region
Bihar,2019,3,Munger,106801,1540247,25.3795105,86.4626467597708,Eastern Region
Bihar,2019,3,Katihar,165027,3026054,25.54325126556669,87.56777308657826,Eastern Region
Bihar,2019,3,Khagaria,90561,1428876,25.50877,86.4756484,Eastern Region
Bihar,2019,3,Saharsa,114827,2024957,25.8875611,86.5901104,Eastern Region
Bihar,2019,3,Bhagalpur,249214,3694374,25.0,86.916667,Eastern Region
Bihar,2019,3,Madhubani,255761,4258979,25.0,86.916667,Eastern Region
Bihar,2019,3,Kishanganj,74150,1200959,26.29863795,87.95314810923409,Eastern Region
Bihar,2019,3,Gaya,315649,5823758,25.6058077,85.088915,Eastern Region
Bihar,2019,3,Samastipur,262875,4222865,25.75,85.916667,Eastern Region
Bihar,2019,3,Banka,81845,1053657,24.8926007,86.9140729,Eastern Region
Bihar,2019,3,Purbi Champaran,330361,6045428,24.8926007,86.9140729,Eastern Region
Bihar,2019,3,Sheohar,28715,448740,24.8926007,86.9140729,Eastern Region
Bihar,2019,3,Bhojpur,183904,2626792,25.25,84.25,Eastern Region
Bihar,2019,4,Madhepura,114427,2217559,26.7586112,94.20640848109768,Eastern Region
Bihar,2019,4,Purnia,212909,3879038,25.774436,87.410032125,Eastern Region
Bihar,2019,4,Nalanda,264967,6199933,25.4374355,85.2919909,Eastern Region
Bihar,2019,4,Buxar,118875,1990129,25.4374355,85.2919909,Eastern Region
Bihar,2019,4,Darbhanga,296008,5548769,25.4374355,85.2919909,Eastern Region
Bihar,2019,4,Nawada,141869,2563407,24.7270817,84.5693914,Eastern Region
Bihar,2019,4,Jamui,107471,2058854,24.7270817,84.5693914,Eastern Region
Bihar,2019,4,Sheikhpura,42414,681241,24.7270817,84.5693914,Eastern Region
Bihar,2019,4,Siwan,246717,4514176,26.166667,84.5,Eastern Region
Bihar,2019,4,Muzaffarpur,445815,8979776,26.1667052,85.4166314,Eastern Region
Bihar,2019,4,Patna,1289426,28136743,25.46737665,85.19581528126407,Eastern Region
Bihar,2019,4,Jehanabad,82385,1679688,25.46737665,85.19581528126407,Eastern Region
Bihar,2019,4,Rohtas,249302,5302856,24.93928775,84.01945448852067,Eastern Region
Bihar,2019,4,Begusarai,225155,3614698,25.5,86.25,Eastern Region
Bihar,2019,4,Supaul,131141,2437455,25.5,86.25,Eastern Region
Bihar,2019,4,Sitamarhi,198607,3656303,26.666667,85.5,Eastern Region
Bihar,2019,4,Saran,297022,5732765,25.6085763,85.1993479,Eastern Region
Bihar,2019,4,Arwal,46308,1039140,25.2320301,84.6775384,Eastern Region
Bihar,2019,4,Vaishali,279301,5797650,25.696274,85.2228359,Eastern Region
Bihar,2019,4,Pashchim Champaran,293867,6206175,27.0,84.5,Eastern Region
Bihar,2019,4,Gopalganj,193606,3437139,26.5,84.333333,Eastern Region
Bihar,2019,4,Lakhisarai,72450,1364086,25.2830169,86.0190997,Eastern Region
Bihar,2019,4,Aurangabad,181920,3912616,24.80340125,84.41113582469077,Eastern Region
Bihar,2019,4,Kaimur Bhabua,98191,1775789,24.75750955,83.72099680873878,Eastern Region
Bihar,2019,4,Araria,146219,2515080,26.3415664,87.9374027,Eastern Region
Bihar,2019,4,Munger,119068,1891588,25.3795105,86.4626467597708,Eastern Region
Bihar,2019,4,Katihar,188454,3793418,25.54325126556669,87.56777308657826,Eastern Region
Bihar,2019,4,Khagaria,102752,1853242,25.50877,86.4756484,Eastern Region
Bihar,2019,4,Saharsa,130556,2638156,25.8875611,86.5901104,Eastern Region
Bihar,2019,4,Bhagalpur,279580,4685008,25.0,86.916667,Eastern Region
Bihar,2019,4,Madhubani,291613,5699396,25.0,86.916667,Eastern Region
Bihar,2019,4,Kishanganj,85906,1482740,26.29863795,87.95314810923409,Eastern Region
Bihar,2019,4,Gaya,356225,7476235,25.6058077,85.088915,Eastern Region
Bihar,2019,4,Samastipur,297942,5514034,25.75,85.916667,Eastern Region
Bihar,2019,4,Banka,94744,1436818,24.8926007,86.9140729,Eastern Region
Bihar,2019,4,Purbi Champaran,378861,8038569,24.8926007,86.9140729,Eastern Region
Bihar,2019,4,Sheohar,32947,616145,24.8926007,86.9140729,Eastern Region
Bihar,2019,4,Bhojpur,207254,3631683,25.25,84.25,Eastern Region
Bihar,2020,1,Madhepura,131288,2779090,26.7586112,94.20640848109768,Eastern Region
Bihar,2020,1,Purnia,242090,4711378,25.774436,87.410032125,Eastern Region
Bihar,2020,1,Nalanda,294598,5753080,25.4374355,85.2919909,Eastern Region
Bihar,2020,1,Buxar,133361,2220858,25.4374355,85.2919909,Eastern Region
Bihar,2020,1,Darbhanga,332707,6533155,25.4374355,85.2919909,Eastern Region
Bihar,2020,1,Nawada,161254,2976524,24.7270817,84.5693914,Eastern Region
Bihar,2020,1,Jamui,122675,2351813,24.7270817,84.5693914,Eastern Region
Bihar,2020,1,Sheikhpura,47727,748146,24.7270817,84.5693914,Eastern Region
Bihar,2020,1,Siwan,282776,5423334,26.166667,84.5,Eastern Region
Bihar,2020,1,Muzaffarpur,498548,10158674,26.1667052,85.4166314,Eastern Region
Bihar,2020,1,Patna,1397342,29138373,25.46737665,85.19581528126407,Eastern Region
Bihar,2020,1,Jehanabad,92507,1843624,25.46737665,85.19581528126407,Eastern Region
Bihar,2020,1,Rohtas,278266,5408871,24.93928775,84.01945448852067,Eastern Region
Bihar,2020,1,Begusarai,251505,4096955,25.5,86.25,Eastern Region
Bihar,2020,1,Supaul,150088,3060872,25.5,86.25,Eastern Region
Bihar,2020,1,Sitamarhi,223782,4152826,26.666667,85.5,Eastern Region
Bihar,2020,1,Saran,335039,6473239,25.6085763,85.1993479,Eastern Region
Bihar,2020,1,Arwal,51903,1056195,25.2320301,84.6775384,Eastern Region
Bihar,2020,1,Vaishali,312949,6407440,25.696274,85.2228359,Eastern Region
Bihar,2020,1,Pashchim Champaran,334931,7590869,27.0,84.5,Eastern Region
Bihar,2020,1,Gopalganj,221572,4126460,26.5,84.333333,Eastern Region
Bihar,2020,1,Lakhisarai,80730,1474492,25.2830169,86.0190997,Eastern Region
Bihar,2020,1,Aurangabad,204230,4269640,24.80340125,84.41113582469077,Eastern Region
Bihar,2020,1,Kaimur Bhabua,111817,2029554,24.75750955,83.72099680873878,Eastern Region
Bihar,2020,1,Araria,168149,3157208,26.3415664,87.9374027,Eastern Region
Bihar,2020,1,Munger,131943,2036068,25.3795105,86.4626467597708,Eastern Region
Bihar,2020,1,Katihar,213750,4464385,25.54325126556669,87.56777308657826,Eastern Region
Bihar,2020,1,Khagaria,115815,2170840,25.50877,86.4756484,Eastern Region
Bihar,2020,1,Saharsa,147506,3103531,25.8875611,86.5901104,Eastern Region
Bihar,2020,1,Bhagalpur,311744,5153557,25.0,86.916667,Eastern Region
Bihar,2020,1,Madhubani,328630,6746289,25.0,86.916667,Eastern Region
Bihar,2020,1,Kishanganj,98189,1908388,26.29863795,87.95314810923409,Eastern Region
Bihar,2020,1,Gaya,398678,8034549,25.6058077,85.088915,Eastern Region
Bihar,2020,1,Samastipur,334935,6379636,25.75,85.916667,Eastern Region
Bihar,2020,1,Banka,108516,1666938,24.8926007,86.9140729,Eastern Region
Bihar,2020,1,Purbi Champaran,431458,9507066,24.8926007,86.9140729,Eastern Region
Bihar,2020,1,Sheohar,37408,726329,24.8926007,86.9140729,Eastern Region
Bihar,2020,1,Bhojpur,230828,4028259,25.25,84.25,Eastern Region
Bihar,2020,2,Madhepura,154765,3831550,26.7586112,94.20640848109768,Eastern Region
Bihar,2020,2,Purnia,281699,5929070,25.774436,87.410032125,Eastern Region
Bihar,2020,2,Nalanda,327783,6278040,25.4374355,85.2919909,Eastern Region
Bihar,2020,2,Buxar,151145,2794902,25.4374355,85.2919909,Eastern Region
Bihar,2020,2,Darbhanga,379555,8051713,25.4374355,85.2919909,Eastern Region
Bihar,2020,2,Nawada,185012,4166523,24.7270817,84.5693914,Eastern Region
Bihar,2020,2,Jamui,142370,3433879,24.7270817,84.5693914,Eastern Region
Bihar,2020,2,Sheikhpura,53713,987117,24.7270817,84.5693914,Eastern Region
Bihar,2020,2,Siwan,326411,6904372,26.166667,84.5,Eastern Region
Bihar,2020,2,Muzaffarpur,558435,11414361,26.1667052,85.4166314,Eastern Region
Bihar,2020,2,Patna,1506233,21185780,25.46737665,85.19581528126407,Eastern Region
Bihar,2020,2,Jehanabad,104106,2249434,25.46737665,85.19581528126407,Eastern Region
Bihar,2020,2,Rohtas,312733,6510089,24.93928775,84.01945448852067,Eastern Region
Bihar,2020,2,Begusarai,283465,4933240,25.5,86.25,Eastern Region
Bihar,2020,2,Supaul,175307,4226761,25.5,86.25,Eastern Region
Bihar,2020,2,Sitamarhi,258640,5639909,26.666667,85.5,Eastern Region
Bihar,2020,2,Saran,381281,8223024,25.6085763,85.1993479,Eastern Region
Bihar,2020,2,Arwal,58314,1394175,25.2320301,84.6775384,Eastern Region
Bihar,2020,2,Vaishali,352264,7673393,25.696274,85.2228359,Eastern Region
Bihar,2020,2,Pashchim Champaran,390547,10431882,27.0,84.5,Eastern Region
Bihar,2020,2,Gopalganj,256062,5444977,26.5,84.333333,Eastern Region
Bihar,2020,2,Lakhisarai,90861,1839333,25.2830169,86.0190997,Eastern Region
Bihar,2020,2,Aurangabad,231576,5521863,24.80340125,84.41113582469077,Eastern Region
Bihar,2020,2,Kaimur Bhabua,127488,2737826,24.75750955,83.72099680873878,Eastern Region
Bihar,2020,2,Araria,200228,4594095,26.3415664,87.9374027,Eastern Region
Bihar,2020,2,Munger,147614,2563453,25.3795105,86.4626467597708,Eastern Region
Bihar,2020,2,Katihar,246198,5808659,25.54325126556669,87.56777308657826,Eastern Region
Bihar,2020,2,Khagaria,133468,2965625,25.50877,86.4756484,Eastern Region
Bihar,2020,2,Saharsa,169301,3955142,25.8875611,86.5901104,Eastern Region
Bihar,2020,2,Bhagalpur,352316,5885125,25.0,86.916667,Eastern Region
Bihar,2020,2,Madhubani,379217,9347264,25.0,86.916667,Eastern Region
Bihar,2020,2,Kishanganj,118814,2695292,26.29863795,87.95314810923409,Eastern Region
Bihar,2020,2,Gaya,447895,9377480,25.6058077,85.088915,Eastern Region
Bihar,2020,2,Samastipur,381913,7978388,25.75,85.916667,Eastern Region
Bihar,2020,2,Banka,128702,2622435,24.8926007,86.9140729,Eastern Region
Bihar,2020,2,Purbi Champaran,505364,12929613,24.8926007,86.9140729,Eastern Region
Bihar,2020,2,Sheohar,43417,1041641,24.8926007,86.9140729,Eastern Region
Bihar,2020,2,Bhojpur,259555,4867610,25.25,84.25,Eastern Region
Bihar,2020,3,Madhepura,174888,4332368,26.7586112,94.20640848109768,Eastern Region
Bihar,2020,3,Purnia,316746,7186535,25.774436,87.410032125,Eastern Region
Bihar,2020,3,Nalanda,361391,7732751,25.4374355,85.2919909,Eastern Region
Bihar,2020,3,Buxar,167059,3285441,25.4374355,85.2919909,Eastern Region
Bihar,2020,3,Darbhanga,424611,10414880,25.4374355,85.2919909,Eastern Region
Bihar,2020,3,Nawada,206562,4721198,24.7270817,84.5693914,Eastern Region
Bihar,2020,3,Jamui,158308,3814872,24.7270817,84.5693914,Eastern Region
Bihar,2020,3,Sheikhpura,60415,1213708,24.7270817,84.5693914,Eastern Region
Bihar,2020,3,Siwan,367414,8688138,26.166667,84.5,Eastern Region
Bihar,2020,3,Muzaffarpur,617383,14800377,26.1667052,85.4166314,Eastern Region
Bihar,2020,3,Patna,1625305,29504381,25.46737665,85.19581528126407,Eastern Region
Bihar,2020,3,Jehanabad,115993,2663168,25.46737665,85.19581528126407,Eastern Region
Bihar,2020,3,Rohtas,343921,7658066,24.93928775,84.01945448852067,Eastern Region
Bihar,2020,3,Begusarai,313772,6181347,25.5,86.25,Eastern Region
Bihar,2020,3,Supaul,196807,4727298,25.5,86.25,Eastern Region
